timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1759963541269,14,Create Reminders,200,,Thread Group 1-15,text,true,,897,613,1,1,http://localhost:8080/api/reminders,14,0,0
1759963541467,90,POST /auth/login,200,,Thread Group 1-16,text,true,,1238,274,1,1,http://localhost:8080/auth/login,90,0,0
1759963541557,11,Create Reminders,200,,Thread Group 1-16,text,true,,897,613,1,1,http://localhost:8080/api/reminders,11,0,0
1759963541766,88,POST /auth/login,200,,Thread Group 1-17,text,true,,1238,274,1,1,http://localhost:8080/auth/login,88,0,1
1759963541855,13,Create Reminders,200,,Thread Group 1-17,text,true,,898,614,1,1,http://localhost:8080/api/reminders,12,0,0
1759963542064,91,POST /auth/login,200,,Thread Group 1-18,text,true,,1238,274,1,1,http://localhost:8080/auth/login,91,0,1
1759963542155,16,Create Reminders,500,,Thread Group 1-18,text,false,"Test failed: code expected to equal /

****** received  : [[[5]]]00

****** comparison: [[[2]]]00

/",1026,614,1,1,http://localhost:8080/api/reminders,16,0,0
1759963542368,92,POST /auth/login,200,,Thread Group 1-19,text,true,,1238,274,1,1,http://localhost:8080/auth/login,92,0,0
1759963542460,13,Create Reminders,200,,Thread Group 1-19,text,true,,898,614,1,1,http://localhost:8080/api/reminders,13,0,0
1759963542667,103,POST /auth/login,200,,Thread Group 1-20,text,true,,1238,274,1,1,http://localhost:8080/auth/login,103,0,2
1759963542771,8,Create Reminders,200,,Thread Group 1-20,text,true,,898,614,1,1,http://localhost:8080/api/reminders,8,0,0
1759963542966,89,POST /auth/login,200,,Thread Group 1-21,text,true,,1238,274,1,1,http://localhost:8080/auth/login,89,0,1
1759963543056,16,Create Reminders,500,,Thread Group 1-21,text,false,"Test failed: code expected to equal /

****** received  : [[[5]]]00

****** comparison: [[[2]]]00

/",1026,614,1,1,http://localhost:8080/api/reminders,15,0,0
1759963543266,92,POST /auth/login,200,,Thread Group 1-22,text,true,,1238,274,1,1,http://localhost:8080/auth/login,92,0,0
1759963543359,9,Create Reminders,200,,Thread Group 1-22,text,true,,898,614,1,1,http://localhost:8080/api/reminders,9,0,0
1759963543566,90,POST /auth/login,200,,Thread Group 1-23,text,true,,1238,274,1,1,http://localhost:8080/auth/login,90,0,0
1759963543657,14,Create Reminders,200,,Thread Group 1-23,text,true,,898,614,1,1,http://localhost:8080/api/reminders,14,0,0
1759963543868,104,POST /auth/login,200,,Thread Group 1-24,text,true,,1238,274,1,1,http://localhost:8080/auth/login,104,0,2
1759963543973,15,Create Reminders,500,,Thread Group 1-24,text,false,"Test failed: code expected to equal /

****** received  : [[[5]]]00

****** comparison: [[[2]]]00

/",1026,613,1,1,http://localhost:8080/api/reminders,15,0,0
1759963544167,92,POST /auth/login,200,,Thread Group 1-25,text,true,,1238,274,1,1,http://localhost:8080/auth/login,92,0,0
1759963544259,9,Create Reminders,200,,Thread Group 1-25,text,true,,898,614,1,1,http://localhost:8080/api/reminders,9,0,0
1759963544464,93,POST /auth/login,200,,Thread Group 1-26,text,true,,1238,274,1,1,http://localhost:8080/auth/login,92,0,2
1759963544558,9,Create Reminders,200,,Thread Group 1-26,text,true,,898,614,1,1,http://localhost:8080/api/reminders,9,0,0
1759963544766,91,POST /auth/login,200,,Thread Group 1-27,text,true,,1238,274,1,1,http://localhost:8080/auth/login,91,0,0
1759963544858,12,Create Reminders,200,,Thread Group 1-27,text,true,,898,614,1,1,http://localhost:8080/api/reminders,12,0,0
1759963545067,92,POST /auth/login,200,,Thread Group 1-28,text,true,,1238,274,1,1,http://localhost:8080/auth/login,91,0,1
1759963545159,15,Create Reminders,500,,Thread Group 1-28,text,false,"Test failed: code expected to equal /

****** received  : [[[5]]]00

****** comparison: [[[2]]]00

/",1026,613,1,1,http://localhost:8080/api/reminders,15,0,0
1759963545367,94,POST /auth/login,200,,Thread Group 1-29,text,true,,1238,274,1,1,http://localhost:8080/auth/login,94,0,0
1759963545462,15,Create Reminders,500,,Thread Group 1-29,text,false,"Test failed: code expected to equal /

****** received  : [[[5]]]00

****** comparison: [[[2]]]00

/",1026,614,1,1,http://localhost:8080/api/reminders,14,0,0
1759963545661,91,POST /auth/login,200,,Thread Group 1-30,text,true,,1238,274,1,1,http://localhost:8080/auth/login,91,0,1
1759963545752,12,Create Reminders,200,,Thread Group 1-30,text,true,,898,614,1,1,http://localhost:8080/api/reminders,12,0,0
1759963545965,88,POST /auth/login,200,,Thread Group 1-31,text,true,,1238,274,1,1,http://localhost:8080/auth/login,88,0,1
1759963546053,13,Create Reminders,200,,Thread Group 1-31,text,true,,898,614,1,1,http://localhost:8080/api/reminders,13,0,0
1759963546265,91,POST /auth/login,200,,Thread Group 1-32,text,true,,1238,274,1,1,http://localhost:8080/auth/login,91,0,1
1759963546357,6,Create Reminders,200,,Thread Group 1-32,text,true,,898,614,1,1,http://localhost:8080/api/reminders,6,0,0
1759963546565,90,POST /auth/login,200,,Thread Group 1-33,text,true,,1238,274,1,1,http://localhost:8080/auth/login,90,0,1
1759963546656,12,Create Reminders,200,,Thread Group 1-33,text,true,,897,613,1,1,http://localhost:8080/api/reminders,12,0,0
1759963546866,100,POST /auth/login,200,,Thread Group 1-34,text,true,,1238,274,1,1,http://localhost:8080/auth/login,100,0,2
1759963546966,9,Create Reminders,200,,Thread Group 1-34,text,true,,898,614,1,1,http://localhost:8080/api/reminders,9,0,0
1759963547171,98,POST /auth/login,200,,Thread Group 1-35,text,true,,1238,274,1,1,http://localhost:8080/auth/login,98,0,1
1759963547270,15,Create Reminders,500,,Thread Group 1-35,text,false,"Test failed: code expected to equal /

****** received  : [[[5]]]00

****** comparison: [[[2]]]00

/",1026,614,1,1,http://localhost:8080/api/reminders,15,0,0
1759963547470,95,POST /auth/login,200,,Thread Group 1-36,text,true,,1238,274,1,1,http://localhost:8080/auth/login,95,0,0
1759963547566,12,Create Reminders,200,,Thread Group 1-36,text,true,,897,613,1,1,http://localhost:8080/api/reminders,12,0,0
1759963547768,90,POST /auth/login,200,,Thread Group 1-37,text,true,,1238,274,1,1,http://localhost:8080/auth/login,90,0,1
1759963547858,14,Create Reminders,200,,Thread Group 1-37,text,true,,898,614,1,1,http://localhost:8080/api/reminders,14,0,0
1759963548066,89,POST /auth/login,200,,Thread Group 1-38,text,true,,1238,274,1,1,http://localhost:8080/auth/login,89,0,0
1759963548155,16,Create Reminders,500,,Thread Group 1-38,text,false,"Test failed: code expected to equal /

****** received  : [[[5]]]00

****** comparison: [[[2]]]00

/",1026,614,1,1,http://localhost:8080/api/reminders,15,0,0
1759963548366,105,POST /auth/login,200,,Thread Group 1-39,text,true,,1238,274,1,1,http://localhost:8080/auth/login,105,0,2
1759963548471,15,Create Reminders,500,,Thread Group 1-39,text,false,"Test failed: code expected to equal /

****** received  : [[[5]]]00

****** comparison: [[[2]]]00

/",1026,614,1,1,http://localhost:8080/api/reminders,15,0,0
1759963548666,105,POST /auth/login,200,,Thread Group 1-40,text,true,,1238,274,1,1,http://localhost:8080/auth/login,104,0,1
1759963548771,16,Create Reminders,500,,Thread Group 1-40,text,false,"Test failed: code expected to equal /

****** received  : [[[5]]]00

****** comparison: [[[2]]]00

/",1026,613,1,1,http://localhost:8080/api/reminders,16,0,0
1759963548965,91,POST /auth/login,200,,Thread Group 1-41,text,true,,1238,274,1,1,http://localhost:8080/auth/login,91,0,1
1759963549057,11,Create Reminders,200,,Thread Group 1-41,text,true,,898,614,1,1,http://localhost:8080/api/reminders,11,0,0
1759963549263,88,POST /auth/login,200,,Thread Group 1-42,text,true,,1238,274,1,1,http://localhost:8080/auth/login,88,0,1
1759963549352,12,Create Reminders,200,,Thread Group 1-42,text,true,,898,614,1,1,http://localhost:8080/api/reminders,12,0,0
1759963549563,93,POST /auth/login,200,,Thread Group 1-43,text,true,,1238,274,1,1,http://localhost:8080/auth/login,93,0,1
1759963549656,8,Create Reminders,200,,Thread Group 1-43,text,true,,898,614,1,1,http://localhost:8080/api/reminders,8,0,0
1759963549864,94,POST /auth/login,200,,Thread Group 1-44,text,true,,1238,274,1,1,http://localhost:8080/auth/login,94,0,1
1759963549959,13,Create Reminders,200,,Thread Group 1-44,text,true,,898,614,1,1,http://localhost:8080/api/reminders,13,0,0
1759963550165,99,POST /auth/login,200,,Thread Group 1-45,text,true,,1238,274,1,1,http://localhost:8080/auth/login,99,0,1
1759963550265,13,Create Reminders,200,,Thread Group 1-45,text,true,,898,614,1,1,http://localhost:8080/api/reminders,13,0,0
1759963550464,89,POST /auth/login,200,,Thread Group 1-46,text,true,,1238,274,1,1,http://localhost:8080/auth/login,89,0,1
1759963550553,12,Create Reminders,200,,Thread Group 1-46,text,true,,898,614,1,1,http://localhost:8080/api/reminders,12,0,0
1759963550764,90,POST /auth/login,200,,Thread Group 1-47,text,true,,1238,274,1,1,http://localhost:8080/auth/login,90,0,1
1759963550855,11,Create Reminders,500,,Thread Group 1-47,text,false,"Test failed: code expected to equal /

****** received  : [[[5]]]00

****** comparison: [[[2]]]00

/",1026,614,1,1,http://localhost:8080/api/reminders,11,0,0
1759963551063,94,POST /auth/login,200,,Thread Group 1-48,text,true,,1238,274,1,1,http://localhost:8080/auth/login,94,0,1
1759963551158,13,Create Reminders,200,,Thread Group 1-48,text,true,,898,614,1,1,http://localhost:8080/api/reminders,13,0,0
1759963551364,91,POST /auth/login,200,,Thread Group 1-49,text,true,,1238,274,1,1,http://localhost:8080/auth/login,91,0,1
1759963551455,11,Create Reminders,200,,Thread Group 1-49,text,true,,898,614,1,1,http://localhost:8080/api/reminders,11,0,0
1759963551664,90,POST /auth/login,200,,Thread Group 1-50,text,true,,1238,274,1,1,http://localhost:8080/auth/login,90,0,1
1759963551776,9,Create Reminders,200,,Thread Group 1-50,text,true,,898,614,1,1,http://localhost:8080/api/reminders,9,0,0
1759963551964,89,POST /auth/login,200,,Thread Group 1-51,text,true,,1238,274,1,1,http://localhost:8080/auth/login,89,0,1
1759963552053,14,Create Reminders,200,,Thread Group 1-51,text,true,,898,614,1,1,http://localhost:8080/api/reminders,14,0,0
1759963552262,92,POST /auth/login,200,,Thread Group 1-52,text,true,,1238,274,1,1,http://localhost:8080/auth/login,92,0,1
1759963552354,8,Create Reminders,200,,Thread Group 1-52,text,true,,898,614,1,1,http://localhost:8080/api/reminders,8,0,0
1759963552571,92,POST /auth/login,200,,Thread Group 1-53,text,true,,1238,274,1,1,http://localhost:8080/auth/login,92,0,1
1759963552664,15,Create Reminders,500,,Thread Group 1-53,text,false,"Test failed: code expected to equal /

****** received  : [[[5]]]00

****** comparison: [[[2]]]00

/",1026,614,1,1,http://localhost:8080/api/reminders,15,0,0
1759963552870,92,POST /auth/login,200,,Thread Group 1-54,text,true,,1238,274,1,1,http://localhost:8080/auth/login,92,0,1
1759963552963,12,Create Reminders,200,,Thread Group 1-54,text,true,,898,614,1,1,http://localhost:8080/api/reminders,12,0,0
1759963553170,93,POST /auth/login,200,,Thread Group 1-55,text,true,,1238,274,1,1,http://localhost:8080/auth/login,93,0,1
1759963553279,13,Create Reminders,200,,Thread Group 1-55,text,true,,898,614,1,1,http://localhost:8080/api/reminders,13,0,0
1759963553472,90,POST /auth/login,200,,Thread Group 1-56,text,true,,1238,274,1,1,http://localhost:8080/auth/login,90,0,0
1759963553563,13,Create Reminders,200,,Thread Group 1-56,text,true,,898,614,1,1,http://localhost:8080/api/reminders,13,0,0
1759963553771,98,POST /auth/login,200,,Thread Group 1-57,text,true,,1238,274,1,1,http://localhost:8080/auth/login,98,0,1
1759963553869,13,Create Reminders,200,,Thread Group 1-57,text,true,,898,614,1,1,http://localhost:8080/api/reminders,13,0,0
1759963554072,106,POST /auth/login,200,,Thread Group 1-58,text,true,,1238,274,1,1,http://localhost:8080/auth/login,106,0,1
1759963554178,16,Create Reminders,500,,Thread Group 1-58,text,false,"Test failed: code expected to equal /

****** received  : [[[5]]]00

****** comparison: [[[2]]]00

/",1026,614,1,1,http://localhost:8080/api/reminders,16,0,0
1759963554371,93,POST /auth/login,200,,Thread Group 1-59,text,true,,1238,274,1,1,http://localhost:8080/auth/login,93,0,1
1759963554464,14,Create Reminders,200,,Thread Group 1-59,text,true,,898,614,1,1,http://localhost:8080/api/reminders,14,0,0
1759963554672,89,POST /auth/login,200,,Thread Group 1-60,text,true,,1238,274,1,1,http://localhost:8080/auth/login,89,0,0
1759963554762,14,Create Reminders,500,,Thread Group 1-60,text,false,"Test failed: code expected to equal /

****** received  : [[[5]]]00

****** comparison: [[[2]]]00

/",1026,614,1,1,http://localhost:8080/api/reminders,14,0,0
1759963554972,100,POST /auth/login,200,,Thread Group 1-61,text,true,,1238,274,1,1,http://localhost:8080/auth/login,99,0,1
1759963555072,8,Create Reminders,200,,Thread Group 1-61,text,true,,898,614,1,1,http://localhost:8080/api/reminders,8,0,0
1759963555272,112,POST /auth/login,200,,Thread Group 1-62,text,true,,1238,274,1,1,http://localhost:8080/auth/login,112,0,2
1759963555385,14,Create Reminders,200,,Thread Group 1-62,text,true,,898,614,1,1,http://localhost:8080/api/reminders,14,0,0
1759963555572,94,POST /auth/login,200,,Thread Group 1-63,text,true,,1238,274,1,1,http://localhost:8080/auth/login,94,0,0
1759963555666,15,Create Reminders,500,,Thread Group 1-63,text,false,"Test failed: code expected to equal /

****** received  : [[[5]]]00

****** comparison: [[[2]]]00

/",1026,614,1,1,http://localhost:8080/api/reminders,15,0,0
1759963555871,88,POST /auth/login,200,,Thread Group 1-64,text,true,,1238,274,1,1,http://localhost:8080/auth/login,88,0,0
1759963555960,13,Create Reminders,200,,Thread Group 1-64,text,true,,898,614,1,1,http://localhost:8080/api/reminders,13,0,0
1759963556172,103,POST /auth/login,200,,Thread Group 1-65,text,true,,1238,274,1,1,http://localhost:8080/auth/login,103,0,1
1759963556293,16,Create Reminders,500,,Thread Group 1-65,text,false,"Test failed: code expected to equal /

****** received  : [[[5]]]00

****** comparison: [[[2]]]00

/",1026,614,1,1,http://localhost:8080/api/reminders,16,0,0
1759963556469,90,POST /auth/login,200,,Thread Group 1-66,text,true,,1238,274,1,1,http://localhost:8080/auth/login,90,0,1
1759963556559,8,Create Reminders,200,,Thread Group 1-66,text,true,,898,614,1,1,http://localhost:8080/api/reminders,8,0,0
1759963556773,93,POST /auth/login,200,,Thread Group 1-67,text,true,,1238,274,1,1,http://localhost:8080/auth/login,93,0,1
1759963556867,14,Create Reminders,200,,Thread Group 1-67,text,true,,897,613,1,1,http://localhost:8080/api/reminders,14,0,0
1759963557071,92,POST /auth/login,200,,Thread Group 1-68,text,true,,1238,274,1,1,http://localhost:8080/auth/login,92,0,0
1759963557164,12,Create Reminders,200,,Thread Group 1-68,text,true,,898,614,1,1,http://localhost:8080/api/reminders,12,0,0
1759963557371,88,POST /auth/login,200,,Thread Group 1-69,text,true,,1238,274,1,1,http://localhost:8080/auth/login,88,0,0
1759963557459,12,Create Reminders,200,,Thread Group 1-69,text,true,,897,613,1,1,http://localhost:8080/api/reminders,12,0,0
1759963557674,107,POST /auth/login,200,,Thread Group 1-70,text,true,,1238,274,1,1,http://localhost:8080/auth/login,107,0,1
1759963557781,9,Create Reminders,200,,Thread Group 1-70,text,true,,898,614,1,1,http://localhost:8080/api/reminders,9,0,0
1759963557978,95,POST /auth/login,200,,Thread Group 1-71,text,true,,1238,274,1,1,http://localhost:8080/auth/login,95,0,0
1759963558074,14,Create Reminders,500,,Thread Group 1-71,text,false,"Test failed: code expected to equal /

****** received  : [[[5]]]00

****** comparison: [[[2]]]00

/",1026,614,1,1,http://localhost:8080/api/reminders,14,0,0
1759963558269,90,POST /auth/login,200,,Thread Group 1-72,text,true,,1238,274,1,1,http://localhost:8080/auth/login,90,0,1
1759963558359,12,Create Reminders,200,,Thread Group 1-72,text,true,,898,614,1,1,http://localhost:8080/api/reminders,12,0,0
1759963558570,109,POST /auth/login,200,,Thread Group 1-73,text,true,,1238,274,1,1,http://localhost:8080/auth/login,109,0,2
1759963558680,13,Create Reminders,200,,Thread Group 1-73,text,true,,898,614,1,1,http://localhost:8080/api/reminders,13,0,0
1759963558878,89,POST /auth/login,200,,Thread Group 1-74,text,true,,1238,274,1,1,http://localhost:8080/auth/login,89,0,0
1759963558968,13,Create Reminders,500,,Thread Group 1-74,text,false,"Test failed: code expected to equal /

****** received  : [[[5]]]00

****** comparison: [[[2]]]00

/",1026,614,1,1,http://localhost:8080/api/reminders,13,0,0
1759963559176,90,POST /auth/login,200,,Thread Group 1-75,text,true,,1238,274,1,1,http://localhost:8080/auth/login,90,0,1
1759963559267,8,Create Reminders,200,,Thread Group 1-75,text,true,,898,614,1,1,http://localhost:8080/api/reminders,8,0,0
1759963559469,93,POST /auth/login,200,,Thread Group 1-76,text,true,,1238,274,1,1,http://localhost:8080/auth/login,93,0,0
1759963559563,12,Create Reminders,200,,Thread Group 1-76,text,true,,898,614,1,1,http://localhost:8080/api/reminders,12,0,0
1759963559768,88,POST /auth/login,200,,Thread Group 1-77,text,true,,1238,274,1,1,http://localhost:8080/auth/login,88,0,1
1759963559857,12,Create Reminders,200,,Thread Group 1-77,text,true,,898,614,1,1,http://localhost:8080/api/reminders,12,0,0
1759963560085,91,POST /auth/login,200,,Thread Group 1-78,text,true,,1238,274,1,1,http://localhost:8080/auth/login,91,0,1
1759963560176,12,Create Reminders,200,,Thread Group 1-78,text,true,,898,614,1,1,http://localhost:8080/api/reminders,12,0,0
1759963560376,90,POST /auth/login,200,,Thread Group 1-79,text,true,,1238,274,1,1,http://localhost:8080/auth/login,90,0,1
1759963560466,12,Create Reminders,200,,Thread Group 1-79,text,true,,898,614,1,1,http://localhost:8080/api/reminders,12,0,0
1759963560670,94,POST /auth/login,200,,Thread Group 1-80,text,true,,1238,274,1,1,http://localhost:8080/auth/login,94,0,1
1759963560765,12,Create Reminders,200,,Thread Group 1-80,text,true,,898,614,1,1,http://localhost:8080/api/reminders,12,0,0
1759963560969,92,POST /auth/login,200,,Thread Group 1-81,text,true,,1238,274,1,1,http://localhost:8080/auth/login,92,0,1
1759963561062,12,Create Reminders,200,,Thread Group 1-81,text,true,,898,614,1,1,http://localhost:8080/api/reminders,12,0,0
1759963561280,114,POST /auth/login,200,,Thread Group 1-82,text,true,,1238,274,1,1,http://localhost:8080/auth/login,114,0,2
1759963561394,8,Create Reminders,200,,Thread Group 1-82,text,true,,898,614,1,1,http://localhost:8080/api/reminders,8,0,0
1759963561580,131,POST /auth/login,200,,Thread Group 1-83,text,true,,1238,274,1,1,http://localhost:8080/auth/login,131,0,2
1759963561711,13,Create Reminders,200,,Thread Group 1-83,text,true,,898,614,1,1,http://localhost:8080/api/reminders,13,0,0
1759963561869,87,POST /auth/login,200,,Thread Group 1-84,text,true,,1238,274,1,1,http://localhost:8080/auth/login,87,0,0
1759963561957,7,Create Reminders,200,,Thread Group 1-84,text,true,,898,614,1,1,http://localhost:8080/api/reminders,7,0,0
1759963562172,90,POST /auth/login,200,,Thread Group 1-85,text,true,,1238,274,1,1,http://localhost:8080/auth/login,90,0,1
1759963562262,14,Create Reminders,200,,Thread Group 1-85,text,true,,898,614,1,1,http://localhost:8080/api/reminders,14,0,0
1759963562478,92,POST /auth/login,200,,Thread Group 1-86,text,true,,1238,274,1,1,http://localhost:8080/auth/login,92,0,1
1759963562570,15,Create Reminders,200,,Thread Group 1-86,text,true,,898,614,1,1,http://localhost:8080/api/reminders,15,0,0
1759963562792,100,POST /auth/login,200,,Thread Group 1-87,text,true,,1238,274,1,1,http://localhost:8080/auth/login,100,0,1
1759963562892,15,Create Reminders,200,,Thread Group 1-87,text,true,,898,614,1,1,http://localhost:8080/api/reminders,15,0,0
1759963563071,91,POST /auth/login,200,,Thread Group 1-88,text,true,,1238,274,1,1,http://localhost:8080/auth/login,91,0,1
1759963563162,12,Create Reminders,200,,Thread Group 1-88,text,true,,898,614,1,1,http://localhost:8080/api/reminders,12,0,0
1759963563371,89,POST /auth/login,200,,Thread Group 1-89,text,true,,1238,274,1,1,http://localhost:8080/auth/login,89,0,1
1759963563460,12,Create Reminders,200,,Thread Group 1-89,text,true,,898,614,1,1,http://localhost:8080/api/reminders,12,0,0
1759963563680,88,POST /auth/login,200,,Thread Group 1-90,text,true,,1238,274,1,1,http://localhost:8080/auth/login,88,0,0
1759963563768,17,Create Reminders,500,,Thread Group 1-90,text,false,"Test failed: code expected to equal /

****** received  : [[[5]]]00

****** comparison: [[[2]]]00

/",1026,614,1,1,http://localhost:8080/api/reminders,16,0,0
1759963563980,91,POST /auth/login,200,,Thread Group 1-91,text,true,,1238,274,1,1,http://localhost:8080/auth/login,91,0,0
1759963564071,14,Create Reminders,500,,Thread Group 1-91,text,false,"Test failed: code expected to equal /

****** received  : [[[5]]]00

****** comparison: [[[2]]]00

/",1026,614,1,1,http://localhost:8080/api/reminders,14,0,0
1759963564270,92,POST /auth/login,200,,Thread Group 1-92,text,true,,1238,274,1,1,http://localhost:8080/auth/login,92,0,1
1759963564370,8,Create Reminders,200,,Thread Group 1-92,text,true,,898,614,1,1,http://localhost:8080/api/reminders,8,0,0
1759963564566,86,POST /auth/login,200,,Thread Group 1-93,text,true,,1238,274,1,1,http://localhost:8080/auth/login,86,0,0
1759963564653,7,Create Reminders,200,,Thread Group 1-93,text,true,,898,614,1,1,http://localhost:8080/api/reminders,7,0,0
1759963564877,90,POST /auth/login,200,,Thread Group 1-94,text,true,,1238,274,1,1,http://localhost:8080/auth/login,90,0,0
1759963564967,14,Create Reminders,500,,Thread Group 1-94,text,false,"Test failed: code expected to equal /

****** received  : [[[5]]]00

****** comparison: [[[2]]]00

/",1026,614,1,1,http://localhost:8080/api/reminders,14,0,0
1759963565178,90,POST /auth/login,200,,Thread Group 1-95,text,true,,1238,274,1,1,http://localhost:8080/auth/login,90,0,0
1759963565268,12,Create Reminders,200,,Thread Group 1-95,text,true,,898,614,1,1,http://localhost:8080/api/reminders,12,0,0
1759963565466,87,POST /auth/login,200,,Thread Group 1-96,text,true,,1238,274,1,1,http://localhost:8080/auth/login,86,0,0
1759963565553,13,Create Reminders,200,,Thread Group 1-96,text,true,,898,614,1,1,http://localhost:8080/api/reminders,13,0,0
1759963565766,89,POST /auth/login,200,,Thread Group 1-97,text,true,,1238,274,1,1,http://localhost:8080/auth/login,89,0,1
1759963565869,13,Create Reminders,200,,Thread Group 1-97,text,true,,897,613,1,1,http://localhost:8080/api/reminders,13,0,0
1759963566077,89,POST /auth/login,200,,Thread Group 1-98,text,true,,1238,274,1,1,http://localhost:8080/auth/login,89,0,1
1759963566166,13,Create Reminders,200,,Thread Group 1-98,text,true,,898,614,1,1,http://localhost:8080/api/reminders,13,0,0
1759963566369,87,POST /auth/login,200,,Thread Group 1-99,text,true,,1238,274,1,1,http://localhost:8080/auth/login,87,0,0
1759963566457,9,Create Reminders,500,,Thread Group 1-99,text,false,"Test failed: code expected to equal /

****** received  : [[[5]]]00

****** comparison: [[[2]]]00

/",1026,614,1,1,http://localhost:8080/api/reminders,9,0,0
1759963566676,95,POST /auth/login,200,,Thread Group 1-100,text,true,,1238,274,1,1,http://localhost:8080/auth/login,95,0,2
1759963566771,13,Create Reminders,200,,Thread Group 1-100,text,true,,898,614,1,1,http://localhost:8080/api/reminders,13,0,0
1759963566977,90,POST /auth/login,200,,Thread Group 1-101,text,true,,1238,274,1,1,http://localhost:8080/auth/login,90,0,1
1759963567068,14,Create Reminders,500,,Thread Group 1-101,text,false,"Test failed: code expected to equal /

****** received  : [[[5]]]00

****** comparison: [[[2]]]00

/",1026,614,1,1,http://localhost:8080/api/reminders,14,0,0
